data_pedido,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,lucro
2019-07-07,Entrega padrão,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,10.02,2,-7.68
2019-07-07,Entrega padrão,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,54.59,3,19.79
2019-06-25,Entrega padrão,Maria Luiza Monteiro,B2C,Ribeirão das Neves,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,73.93,3,23.1
2016-08-04,Envio rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sudeste,Materiais de construção,materiais de revestimento,743.75,2,-550.38
2016-08-04,Envio rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,8.84,1,0.99
2019-12-18,Econômica,Noah Silveira,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,mobiliário de exterior,225.37,2,-608.49
2019-06-04,Entrega padrão,João Miguel Novaes,B2B,Serra,Espírito Santo,Sudeste,Materiais de construção,iluminação,119.57,7,32.88
2019-12-02,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,285.33,4,19.97
2019-12-02,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Automotivo,pneus,448.73,2,121.16
2019-12-02,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,54.13,4,25.44
2019-12-02,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,mudas,177.79,9,55.11
2019-12-02,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,312.77,1,12.51
2017-02-10,Econômica,Melissa Costela,B2B,Belém,Pará,Norte,Automotivo,ferramentas automotivas,70.72,2,22.1
2017-01-03,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,80.51,2,30.19
2017-01-03,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Materiais de construção,encanamentos,1538.33,5,-830.7
2017-01-03,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,pneus,214.14,3,-49.97
2017-01-03,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,4039.2,9,-3231.36
2017-01-03,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,ferramentas automotivas,304.59,2,15.23
2018-10-29,Entrega padrão,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,316.4,6,88.59
2018-10-29,Entrega padrão,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,pneus,1028.08,3,77.11
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,mudas,18.99,2,6.17
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,77.19,6,27.98
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,67.24,4,-47.07
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Materiais de construção,iluminação,247.19,4,64.89
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Automotivo,equipamentos de limpeza,1631.96,4,-1305.57
2017-12-25,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,92.37,2,9.24
2017-08-10,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,7.48,1,3.29
2017-08-10,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,2116.33,5,465.59
2017-08-10,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,74.73,1,0.75
2017-03-01,Entrega padrão,Ana Carolina Correia,B2C,Maceió,Alagoas,Nordeste,Materiais de construção,ferramentas,549.33,2,-96.13
2017-03-01,Entrega padrão,Ana Carolina Correia,B2C,Maceió,Alagoas,Nordeste,Materiais de construção,ferramentas,1324.97,8,149.06
2016-09-14,Entrega padrão,Mariane da Conceição,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,63.4,7,-42.27
2019-11-13,Entrega padrão,Lorena Correia,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,35.9,2,16.16
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,88.13,5,31.95
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,1426.91,5,-1212.88
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,39.74,3,-15.9
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,108.75,2,38.06
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,materiais de revestimento,602.56,5,-409.74
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,13.75,3,-9.62
2018-06-05,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,decoração de jardim,25.19,2,4.09
2016-06-02,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,6806.32,7,1973.83
2016-06-02,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,566.85,2,141.71
2016-06-02,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,162.79,6,81.4
2016-06-02,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,5111.05,5,1686.65
2016-06-02,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,88.13,4,42.3
2018-12-11,Econômica,Fernando da Conceição,B2C,Salvador,Bahia,Nordeste,Materiais de construção,ferramentas,1093.33,2,95.67
2018-09-12,Entrega padrão,Diego Lima,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,25.87,1,12.16
2018-09-12,Entrega padrão,Diego Lima,B2C,Recife,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,11381.06,13,2162.4
2018-12-11,Envio rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,273.97,6,76.71
2018-12-11,Envio rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,1230.53,4,553.74
2017-11-29,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Materiais de construção,iluminação,41.25,9,-28.87
2017-11-29,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,280.05,2,-66.51
2017-11-29,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,183.33,5,13.75
2017-11-29,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Automotivo,pneus,2202.87,6,192.75
2019-12-02,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,69.26,3,23.55
2019-12-02,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,753.27,3,22.6
2019-12-02,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,59.57,5,20.85
2019-06-09,Entrega padrão,André Cavalcanti,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,mobiliário de exterior,5.52,2,-15.18
2016-09-20,Econômica,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,10403.94,3,-1733.99
2016-09-20,Econômica,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,8567.86,7,-856.79
2018-06-07,Entrega padrão,Laís Araújo,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,1115.96,4,97.65
2017-11-11,Entrega padrão,Lara Pinto,B2C,Embu das Artes,São Paulo,Sudeste,Automotivo,ferramentas automotivas,271.66,2,119.53
2018-01-23,Entrega padrão,Benício da Mota,B2C,Sabará,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,25.7,6,1.03
2019-12-10,Entrega padrão,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,126.51,1,-25.3
2019-12-10,Entrega padrão,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,fertilizantes,195.76,3,73.41
2019-12-29,Econômica,Raquel Farias,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,2467.86,4,715.68
2017-07-31,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,713.76,7,314.06
2017-07-31,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,17.95,3,7.9
2017-07-31,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,37.13,3,13.92
2019-09-17,Envio rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,29.99,2,13.79
2019-09-17,Envio rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,20.33,1,5.29
2019-10-14,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,39.6,2,13.86
2019-10-14,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,61.8,4,20.08
2019-10-14,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,203.02,6,20.3
2019-10-14,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,sementes,84.46,3,29.56
2017-09-27,Econômica,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,7.07,5,-11.67
2017-09-27,Econômica,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,3788.96,7,1278.77
2017-11-03,Entrega padrão,Camila Caldeira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,3532.06,5,176.6
2017-09-27,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,481.98,5,162.67
2017-09-27,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Automotivo,ferramentas automotivas,815.32,5,163.06
2017-09-27,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,105.75,6,37.01
2018-11-21,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,mudas,64.93,7,22.72
2018-11-21,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,sementes,62.89,8,21.22
2018-11-21,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Automotivo,ferramentas automotivas,870.35,2,184.95
2018-11-21,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Materiais de construção,encanamentos,295.7,3,-165.59
2016-12-27,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,iluminação,1021.41,8,268.12
2016-12-27,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,ferramentas,783.2,3,68.53
2016-12-27,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,iluminação,742.4,3,-83.52
2016-12-27,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,267.24,5,-213.79
2016-12-27,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,mudas,93.68,3,31.62
2018-10-29,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,110.16,5,52.88
2018-10-29,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,vasos,3680.43,8,36.8
2018-10-29,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,193.49,3,92.88
2018-10-29,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Materiais de construção,iluminação,263.84,4,129.28
2018-10-29,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,48.55,1,22.33
2019-11-20,Entrega padrão,Breno Jesus,B2C,Manaus,Amazonas,Norte,Materiais de construção,materiais de revestimento,744.85,3,-446.91
2017-05-05,Econômica,Melissa Mendes,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,91.12,2,43.74
2016-06-02,Entrega padrão,Ana Luiza Melo,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,154.63,3,71.13
2016-06-02,Entrega padrão,Ana Luiza Melo,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,decoração de jardim,983.28,6,285.15
2019-04-16,Envio rápido,Vitor Gabriel Santos,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,decoração de jardim,16.63,1,6.82
2016-09-28,Entrega padrão,Matheus Oliveira,B2B,Colatina,Espírito Santo,Sudeste,Materiais de construção,iluminação,297.64,3,127.98
2016-08-10,Entrega padrão,Arthur da Paz,B2B,Magé,Rio de Janeiro,Sudeste,Automotivo,pneus,606.51,2,75.81
2016-08-10,Entrega padrão,Arthur da Paz,B2B,Magé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,52.88,3,18.51
2016-12-29,Envio rápido,Nicolas Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,337.06,4,29.49
2016-11-05,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,462.0,1,82.13
2016-11-05,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,13572.73,2,6786.37
2016-11-05,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,938.2,6,272.08
2016-11-05,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,1224.0,4,440.64
2016-11-05,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,148.14,1,44.44
2016-09-20,Entrega padrão,Maria Luiza Fernandes,B2B,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,mudas,24.34,2,12.17
2019-11-04,Econômica,Cauê Teixeira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Materiais de construção,iluminação,54.37,1,3.4
2018-08-31,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,989.05,3,-230.78
2018-08-31,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,184.36,2,11.52
2018-08-31,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,ferramentas,2674.93,4,-878.91
2018-08-31,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,sementes,340.82,10,115.03
2018-08-31,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,128.4,6,-94.16
2018-04-26,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,281.52,2,-70.38
2018-04-26,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,70.46,2,-46.97
2018-04-26,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,16.65,3,-11.65
2017-09-02,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,16.16,1,5.45
2017-09-02,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,peças de reposição,3263.95,2,1142.38
2017-09-02,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,48.85,4,15.27
2016-07-13,Entrega padrão,Joana Moraes,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,26.22,2,9.51
2016-07-13,Entrega padrão,Joana Moraes,B2B,Salvador,Bahia,Nordeste,Materiais de construção,materiais de revestimento,2374.4,3,-59.36
2016-04-14,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,60.71,4,3.79
2016-04-14,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,1733.9,10,-1387.12
2016-04-14,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mudas,105.37,13,34.25
2016-04-14,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,244.56,12,28.53
2017-12-21,Entrega padrão,Miguel Correia,B2C,Ananindeua,Pará,Norte,Jardinagem e paisagismo,vasos,301.92,4,-7.55
2019-06-16,Entrega padrão,Ana Julia Dias,B2C,Salvador,Bahia,Nordeste,Automotivo,pneus,163.12,3,16.31
2019-07-09,Entrega padrão,João Guilherme Rodrigues,B2C,Juazeiro do Norte,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,25.7,3,10.54
2019-07-09,Entrega padrão,João Guilherme Rodrigues,B2C,Juazeiro do Norte,Ceará,Nordeste,Jardinagem e paisagismo,pesticidas,83.5,2,39.25
2019-07-09,Entrega padrão,João Guilherme Rodrigues,B2C,Juazeiro do Norte,Ceará,Nordeste,Jardinagem e paisagismo,decoração de jardim,44.06,2,14.1
2018-09-02,Envio rápido,Lavínia Azevedo,B2B,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,23.09,1,7.85
2018-09-02,Envio rápido,Lavínia Azevedo,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,83.5,2,39.25
2018-09-02,Envio rápido,Lavínia Azevedo,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,10.36,1,3.63
2018-09-02,Envio rápido,Lavínia Azevedo,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,167.01,4,78.49
2018-09-02,Envio rápido,Lavínia Azevedo,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,14807.57,4,4812.46
2018-04-09,Entrega padrão,Melissa da Rocha,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,encanamentos,1321.59,6,-16.52
2018-04-09,Entrega padrão,Melissa da Rocha,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,28.08,2,12.92
2018-04-09,Entrega padrão,Melissa da Rocha,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,57.94,4,23.75
2018-04-09,Entrega padrão,Melissa da Rocha,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,116.96,5,53.8
2018-04-24,Entrega padrão,João Miguel Novaes,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,123.22,5,38.5
2019-03-09,Envio rápido,Vinicius da Rosa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,mobiliário de exterior,2202.66,8,572.69
2019-03-09,Envio rápido,Vinicius da Rosa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,sementes,70.38,2,33.78
2019-09-26,Entrega padrão,Gustavo Henrique Cavalcanti,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,70.38,2,33.78
2019-09-26,Entrega padrão,Gustavo Henrique Cavalcanti,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,1661.4,3,295.36
2019-09-26,Entrega padrão,Gustavo Henrique Cavalcanti,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,18.9,2,4.92
2019-09-26,Entrega padrão,Gustavo Henrique Cavalcanti,B2C,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,160.21,8,70.49
2016-09-25,Entrega padrão,Luana Campos,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,720.66,4,28.83
2018-10-22,24 horas,João Miguel Castro,B2B,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,78.88,4,35.5
2018-10-22,24 horas,João Miguel Castro,B2B,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,materiais de paisagismo,25.02,2,0.5
2018-10-22,24 horas,João Miguel Castro,B2B,Itajaí,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,356.29,7,99.76
2018-10-22,24 horas,João Miguel Castro,B2B,Itajaí,Santa Catarina,Sul,Materiais de construção,encanamentos,3549.33,4,922.83
2016-07-24,Entrega padrão,Leandro Fogaça,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,27.74,5,-19.42
2016-07-24,Entrega padrão,Leandro Fogaça,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,3481.38,8,609.24
2016-07-24,Entrega padrão,Leandro Fogaça,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,decoração de jardim,31.42,1,3.14
2016-07-24,Entrega padrão,Leandro Fogaça,B2C,Campos dos Goytacazes,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,1628.74,10,-101.8
2018-09-29,Envio rápido,Maysa Cunha,B2B,Praia Grande,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,337.06,4,105.33
2019-08-28,Entrega padrão,Henrique Gonçalves,B2B,Serra,Espírito Santo,Sudeste,Materiais de construção,materiais de revestimento,5060.64,7,-1012.13
2017-04-29,Entrega padrão,Davi Lucca Silveira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,29.42,3,-69.13
2017-04-29,Entrega padrão,Davi Lucca Silveira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,81.03,3,9.12
2017-04-29,Entrega padrão,Davi Lucca Silveira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,41.4,4,-64.17
2018-10-29,Envio rápido,Sofia Ramos,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,pesticidas,173.26,7,86.63
